"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,160.0,0.0,0.00893491506576538,"[[[[Premise]]]]: [[政策]] 的 稳定 , 来自 班子 的 稳定 , 班子 的 稳定 , 又 来自 班子 的 团结
[[[[Hypothesis]]]]: 班子 的 稳定 影响 政策 的 问题",1.0,0.9999533295631409,"[[[[Premise]]]]: [[它]] 的 稳定 , 来自 班子 的 稳定 , 班子 的 稳定 , 又 来自 班子 的 团结
[[[[Hypothesis]]]]: 班子 的 稳定 影响 政策 的 问题","Successful"
1.0,140.0,1.0,0.00016736984252929688,"[[[[Premise]]]]: 这是 一个 晦涩 的 时刻 , 有些 不清不白 的 , 却是 伤人 肺腑
[[[[Hypothesis]]]]: 此时 [[灯光]] 很 昏暗",0.0,0.9998838901519775,"[[[[Premise]]]]: 这是 一个 晦涩 的 时刻 , 有些 不清不白 的 , 却是 伤人 肺腑
[[[[Hypothesis]]]]: 此时 [[候]] 很 昏暗","Successful"
0.0,147.0,0.0,0.013441085815429688,"[[[[Premise]]]]: 他们 的 生活 [[起居]] 是 一个 谜 , 他们 的 生平 遭际 更是 一个 谜
[[[[Hypothesis]]]]: 他们 的 生平 遭际 比 生活 起居 还 难 知道",1.0,0.9996951818466187,"[[[[Premise]]]]: 他们 的 生活 [[就]] 是 一个 谜 , 他们 的 生平 遭际 更是 一个 谜
[[[[Hypothesis]]]]: 他们 的 生平 遭际 比 生活 起居 还 难 知道","Successful"
2.0,146.0,2.0,0.00010216236114501953,"[[[[Premise]]]]: 去年 去 排 股票 行呐 , 股票 经济 .
[[[[Hypothesis]]]]: 去年 [[没有]] 人 参与 股票交易 。",0.0,0.9999775290489197,"[[[[Premise]]]]: 去年 去 排 股票 行呐 , 股票 经济 .
[[[[Hypothesis]]]]: 去年 [[有]] 人 参与 股票交易 。","Successful"
1.0,1.0,2.0,0.9999821186065674,"[[[[Premise]]]]: 为什么 不 受 监管 呢
[[[[Hypothesis]]]]: 用 反问 来 表示 一直 在 受 监管",2.0,0.9999821186065674,"[[[[Premise]]]]: 为什么 不 受 监管 呢
[[[[Hypothesis]]]]: 用 反问 来 表示 一直 在 受 监管","Skipped"
1.0,1.0,2.0,0.9128206372261047,"[[[[Premise]]]]: 我 本来 以为 你 最近 没事儿 话 .
[[[[Hypothesis]]]]: “ 你 ” 在 澳大利亚 悠闲地 度假 。",2.0,0.9128206372261047,"[[[[Premise]]]]: 我 本来 以为 你 最近 没事儿 话 .
[[[[Hypothesis]]]]: “ 你 ” 在 澳大利亚 悠闲地 度假 。","Skipped"
2.0,112.0,2.0,7.939338684082031e-05,"[[[[Premise]]]]: 因为 我 正在 等 那些 , 嗯 你 说 .
[[[[Hypothesis]]]]: [[我]] 听不见",1.0,0.9888171553611755,"[[[[Premise]]]]: 因为 我 正在 等 那些 , 嗯 你 说 .
[[[[Hypothesis]]]]: [[却]] 听不见","Successful"
0.0,154.0,0.0,0.00014531612396240234,"[[[[Premise]]]]: 对 群众 的 这种 积极性 一 要 爱护 , 二要 引导
[[[[Hypothesis]]]]: 对 群众 的 积极性 [[要]] 有 态度",2.0,0.9999533891677856,"[[[[Premise]]]]: 对 群众 的 这种 积极性 一 要 爱护 , 二要 引导
[[[[Hypothesis]]]]: 对 群众 的 积极性 [[占]] 有 态度","Successful"
0.0,153.0,0.0,0.00018364191055297852,"[[[[Premise]]]]: 前者 虽 是 有着 些 [[超凡脱俗]] 的 想头 , 行 起来 还是 脚踏实地
[[[[Hypothesis]]]]: 想头 是 超凡脱俗 的",2.0,0.9999635219573975,"[[[[Premise]]]]: 前者 虽 是 有着 些 [[少]] 的 想头 , 行 起来 还是 脚踏实地
[[[[Hypothesis]]]]: 想头 是 超凡脱俗 的","Successful"
1.0,1.0,2.0,0.9999846816062927,"[[[[Premise]]]]: 过去 一年 , 国防 和 军队 建设 扎实 推进 , 强军 事业 展现 许多 新气象 新 作为
[[[[Hypothesis]]]]: 国防 和 军队 建设 去年 才 得到 发展",2.0,0.9999846816062927,"[[[[Premise]]]]: 过去 一年 , 国防 和 军队 建设 扎实 推进 , 强军 事业 展现 许多 新气象 新 作为
[[[[Hypothesis]]]]: 国防 和 军队 建设 去年 才 得到 发展","Skipped"
2.0,1126.0,2.0,9.810924530029297e-05,"[[[[Premise]]]]: [[要]] [[稳定]] [[和]] 完善 出口 政策 [[,]] 加快 [[通关]] [[便利化]] 改革 , [[扩大]] 跨境 [[电子商务]] 试点
[[[[Hypothesis]]]]: 外来 货物 入境 不 需要 经过 海关",2.0,0.00014412403106689453,"[[[[Premise]]]]: [[为]] [[顾]] [[及]] [[及]] 完善 出口 [[新]] 政策 [[，]] [[需]] 加快 [[关]] [[费]] [[制]] 改革 [[点]] , [[及]] [[及]] 跨境 [[贸]] [[易]] 试点
[[[[Hypothesis]]]]: [[以]] 外来 货物 入境 不 需要 经过 海关","Failed"
0.0,151.0,0.0,0.4320080876350403,"[[[[Premise]]]]: 各项 决策 都 要 做到 程序 依法 规范 、 过程 民主 公开 、 [[结果]] 科学 公正
[[[[Hypothesis]]]]: 好 的 决策 的 结果 一定 是 科学 公正 的",2.0,0.9999116063117981,"[[[[Premise]]]]: 各项 决策 都 要 做到 程序 依法 规范 、 过程 民主 公开 、 [[非]] 科学 公正
[[[[Hypothesis]]]]: 好 的 决策 的 结果 一定 是 科学 公正 的","Successful"
2.0,151.0,2.0,0.035511016845703125,"[[[[Premise]]]]: 但是 , 与此同时 , 人类 在 环境 方面 却 付出 了 巨大 的 代价
[[[[Hypothesis]]]]: 现在 的 环境 比 过去 好 。",0.0,0.9997084140777588,"[[[[Premise]]]]: 但是 , 与此同时 , 人类 在 环境 方面 却 付出 了 巨大 的 [[好]] 代价
[[[[Hypothesis]]]]: 现在 的 环境 比 过去 好 。","Successful"
0.0,186.0,0.0,0.004687070846557617,"[[[[Premise]]]]: 我 现在 觉得 , 有些 事 你 要是 老 不 出去 接触 [[社会]] , 山 中方 七日 , 世上 已 千年
[[[[Hypothesis]]]]: 要 出去 多 接触 社会 , 才能 跟上 时代 。",1.0,0.9662685990333557,"[[[[Premise]]]]: 我 现在 觉得 , 有些 事 你 要是 老 不 出去 接触 [[的]] , 山 中方 七日 , 世上 已 千年
[[[[Hypothesis]]]]: 要 出去 多 接触 社会 , 才能 跟上 时代 。","Successful"
2.0,944.0,2.0,0.00018483400344848633,"[[[[Premise]]]]: 所有 的 宏观经济 管理 部门 和 监督 部门 , [[都]] [[要]] [[切实]] 负 起 [[责任]] 来 [[,]] 加强 对 消费 需求 的 控制 和 监督
[[[[Hypothesis]]]]: 消费 需求 的 控制 和 监督 可以 自发 完成",1.0,0.9112871289253235,"[[[[Premise]]]]: 所有 [[你]] 的 宏观经济 管理 部门 和 监督 [[性]] 部门 , [[需]] [[由]] [[你]] 负 起 [[它]] 来 [[管]] 加强 对 消费 需求 的 控制 和 监督
[[[[Hypothesis]]]]: 消费 需求 的 控制 和 监督 可以 自发 完成","Successful"
1.0,853.0,1.0,0.0007165074348449707,"[[[[Premise]]]]: 一秒 、 二秒 [[、]] 三秒 [[…]] [[…]] 只见 悬在 [[高空]] [[的]] 孩子 挣扎 了 几下 , 随着 一声 惨叫 , 从 40 多米 的 高空 重重 摔 下 … …
[[[[Hypothesis]]]]: 孩子 最初 是 因 某物 悬在空中 的",0.0,0.6085433959960938,"[[[[Premise]]]]: 一秒 、 二秒 [[或]] 三秒 [[，]] [[你]] 只见 悬在 [[上]] [[面]] 孩子 [[又]] 挣扎 了 几下 , 随着 一声 惨叫 , 从 40 多米 的 高空 重重 摔 下 … …
[[[[Hypothesis]]]]: 孩子 最初 是 因 某物 悬在空中 的","Successful"
1.0,461.0,1.0,0.00012159347534179688,"[[[[Premise]]]]: 景二 : 那 卡车 也许 是 闹市 上 唯一 获准 的 笨重 [[通行]] 物 , 风驰电掣 般 神气
[[[[Hypothesis]]]]: 那 卡车 获准 在 闹市 上 通行 是因为 它 需要 来 运货",0.0,0.6419510841369629,"[[[[Premise]]]]: 景二 : 那 卡车 也许 是 [[该]] 闹市 上 唯一 获准 [[运]] 的 笨重 [[货]] 物 , 风驰电掣 般 神气
[[[[Hypothesis]]]]: 那 卡车 获准 在 闹市 上 通行 是因为 它 需要 来 运货","Successful"
2.0,1.0,1.0,0.9683052897453308,"[[[[Premise]]]]: 海部 组阁 困难 说明 了 什么
[[[[Hypothesis]]]]: 组阁 的 困难 已经 解决",1.0,0.9683052897453308,"[[[[Premise]]]]: 海部 组阁 困难 说明 了 什么
[[[[Hypothesis]]]]: 组阁 的 困难 已经 解决","Skipped"
0.0,639.0,0.0,0.002481818199157715,"[[[[Premise]]]]: 充分发挥 和 努力 [[扩大]] 现有 的 [[化肥]] 生产能力 , 坚决 [[完成]] 今年 的 [[化肥]] 生产 和 供应 任务
[[[[Hypothesis]]]]: 化肥 生产能力 关系 到 与 化肥 生产 和 供应 任务 的 完成",1.0,0.9573287963867188,"[[[[Premise]]]]: 充分发挥 和 努力 [[减]] 现有 [[煤]] 的 [[总]] 生产能力 , 坚决 [[减]] 今年 的 [[减]] 生产 和 供应 任务
[[[[Hypothesis]]]]: 化肥 生产能力 关系 到 与 化肥 生产 和 供应 任务 的 完成","Successful"
1.0,166.0,1.0,0.42104464769363403,"[[[[Premise]]]]: 散会 后 , 几个 负责人 边 走边 议论 说 : 刁 市长 动真格 啦
[[[[Hypothesis]]]]: 刁 市长 [[并]] 没有 动真格",2.0,0.9998982548713684,"[[[[Premise]]]]: 散会 后 , 几个 负责人 边 走边 议论 说 : 刁 市长 动真格 啦
[[[[Hypothesis]]]]: 刁 市长 [[啦]] 没有 动真格","Successful"
0.0,68.0,0.0,0.00048673152923583984,"[[[[Premise]]]]: 咪 蒙 , [[改头换面]] 出来
[[[[Hypothesis]]]]: 咪 蒙 曾经 退隐",1.0,0.9976067543029785,"[[[[Premise]]]]: 咪 蒙 , [[说]] 出来
[[[[Hypothesis]]]]: 咪 蒙 曾经 退隐","Successful"
2.0,115.0,2.0,0.00013244152069091797,"[[[[Premise]]]]: 要 切实加强 国有资产 管理 , 做好 [[清产核资]] 工作 , 保证 国有资产 保值 增值
[[[[Hypothesis]]]]: 清产核资 工作 做 不好 , 国有资产 增值 保值 也 可以 实现 。",1.0,0.8249281644821167,"[[[[Premise]]]]: 要 切实加强 国有资产 管理 , 做好 [[各]] 工作 , 保证 国有资产 保值 增值
[[[[Hypothesis]]]]: 清产核资 工作 做 不好 , 国有资产 增值 保值 也 可以 实现 。","Successful"
2.0,1.0,1.0,0.7384363412857056,"[[[[Premise]]]]: 因为 咱们 请来 了 一个 真正 的 专家 , 李玫瑾 老师 , 每次 观众 都 知道 李老师 一来 , 大 的 案件 就 发生 了
[[[[Hypothesis]]]]: 李玫瑾 老师 第一次 参加 这个 节目 。",1.0,0.7384363412857056,"[[[[Premise]]]]: 因为 咱们 请来 了 一个 真正 的 专家 , 李玫瑾 老师 , 每次 观众 都 知道 李老师 一来 , 大 的 案件 就 发生 了
[[[[Hypothesis]]]]: 李玫瑾 老师 第一次 参加 这个 节目 。","Skipped"
0.0,107.0,0.0,0.0002759099006652832,"[[[[Premise]]]]: 心里 有些 生畏 , 又 不知 畏惧 什么
[[[[Hypothesis]]]]: [[有点]] 感到 害怕",2.0,0.9990717172622681,"[[[[Premise]]]]: 心里 有些 生畏 , 又 不知 畏惧 什么
[[[[Hypothesis]]]]: [[就]] 感到 害怕","Successful"
1.0,255.0,1.0,0.00254136323928833,"[[[[Premise]]]]: 坚持 通过 市场竞争 实现 优胜劣汰 , [[鼓励]] 企业 兼并 重组
[[[[Hypothesis]]]]: 某些 地区 、 [[某些]] 领域 会 出现 垄断 , 从而 妨碍 公平竞争",2.0,0.9414939284324646,"[[[[Premise]]]]: 坚持 通过 市场竞争 实现 优胜劣汰 , [[某]] 企业 兼并 重组
[[[[Hypothesis]]]]: 某些 地区 、 [[。]] 领域 会 出现 垄断 , 从而 妨碍 公平竞争","Successful"
2.0,1196.0,2.0,7.677078247070312e-05,"[[[[Premise]]]]: 长虹 厂以 [[略高于]] [[国家]] [[牌价]] [[而]] [[低于]] 黑市 价格 [[作价]] [[卖]] [[给]] 省 工商银行 一批 47 厘米 长虹 牌 彩电
[[[[Hypothesis]]]]: 长虹 厂 没有 向 银行 出售 过 彩电 。",2.0,0.00014901161193847656,"[[[[Premise]]]]: [[原]] 长虹 [[电]] 厂以 [[原]] [[出]] [[售]] [[商]] [[有]] [[了]] 黑市 价格 [[的]] [[借]] [[贷]] [[向]] 省 工商银行 [[了]] 一批 [[借]] 47 厘米 长虹 牌 彩电
[[[[Hypothesis]]]]: 长虹 厂 没有 向 银行 出售 过 彩电 。","Failed"
2.0,175.0,2.0,0.0001556873321533203,"[[[[Premise]]]]: 近 14 亿 中国 人 的 饭碗 , 必须 牢牢 端 在 自己 手上
[[[[Hypothesis]]]]: 中国 的 [[饭碗]] 可以 全部 依赖 美国 。",0.0,0.9999229907989502,"[[[[Premise]]]]: 近 14 亿 中国 人 的 饭碗 , 必须 牢牢 端 在 自己 手上
[[[[Hypothesis]]]]: 中国 的 [[不]] 可以 全部 依赖 美国 。","Successful"
1.0,1.0,0.0,0.7934868931770325,"[[[[Premise]]]]: 他 自己 好像 说 过 我 是 华人 , 所以 他 就 把 我 挑出来 , 这个 是 不 一定 的
[[[[Hypothesis]]]]: 他 对 华人 有 意见",0.0,0.7934868931770325,"[[[[Premise]]]]: 他 自己 好像 说 过 我 是 华人 , 所以 他 就 把 我 挑出来 , 这个 是 不 一定 的
[[[[Hypothesis]]]]: 他 对 华人 有 意见","Skipped"
2.0,1372.0,2.0,8.940696716308594e-05,"[[[[Premise]]]]: [[是]] , [[但是]] [[你]] 比如说 [[像]] 现在 这种 [[情况]] [[,]] 是不是 [[就是说]] [[咱们]] 离 它 [[就]] [[绝对]] 人类 是 再也 没有 任何 可能性 了
[[[[Hypothesis]]]]: 所有 人类 都 对 它 了如指掌",2.0,0.00015854835510253906,"[[[[Premise]]]]: [[不]] [[行]] , [[但]] [[又]] [[有]] 比如说 [[到]] [[发]] 现在 这种 [[途]] [[中]] [[，]] 是不是 [[要]] [[距]] [[远]] 离 [[离]] 它 [[们]] [[的]] 人类 是 再也 没有 任何 可能性 了
[[[[Hypothesis]]]]: 所有 人类 都 对 它 了如指掌","Failed"
0.0,192.0,0.0,0.00027376413345336914,"[[[[Premise]]]]: [[精神病]] 里 都 有 的 , 所以 他 一 看 你 的 这种 反应 或者 是 什么 , 他会 告诉 你 这 是 属于 什么 什么 症状
[[[[Hypothesis]]]]: 这种 反应 是 精神病 里 的 某种 症状 。",1.0,0.9999004602432251,"[[[[Premise]]]]: [[心]] 里 都 有 的 , 所以 他 一 看 你 的 这种 反应 或者 是 什么 , 他会 告诉 你 这 是 属于 什么 什么 症状
[[[[Hypothesis]]]]: 这种 反应 是 精神病 里 的 某种 症状 。","Successful"
2.0,156.0,2.0,0.2141665816307068,"[[[[Premise]]]]: 曾 和 老狼 去 听 林肯公园 演唱会 全场 我俩 年纪 最大
[[[[Hypothesis]]]]: 观众 中有 比 [[我]] 和 老狼 年纪 更大 的 人",0.0,0.99997478723526,"[[[[Premise]]]]: 曾 和 老狼 去 听 林肯公园 演唱会 全场 我俩 年纪 最大
[[[[Hypothesis]]]]: 观众 中有 比 [[较]] 和 老狼 年纪 更大 的 人","Successful"
2.0,1.0,1.0,0.9357402920722961,"[[[[Premise]]]]: 《 锵锵 三人行 》 , 今天 心情 真的 很 高兴 , 不仅 是 见到 格子 , 而且 是 有朋自远方来
[[[[Hypothesis]]]]: 格子 住 在 我家",1.0,0.9357402920722961,"[[[[Premise]]]]: 《 锵锵 三人行 》 , 今天 心情 真的 很 高兴 , 不仅 是 见到 格子 , 而且 是 有朋自远方来
[[[[Hypothesis]]]]: 格子 住 在 我家","Skipped"
0.0,590.0,0.0,0.000591278076171875,"[[[[Premise]]]]: [[她]] 暗暗 惊讶 萨沙 的 镇定 , [[康明逊]] 是 不能 与 之 [[同日而语]] , 看来 , 由 他 来 承担 这事 是 对 了
[[[[Hypothesis]]]]: 她 以前 并不知道 萨沙 如此 镇定",1.0,0.7141203880310059,"[[[[Premise]]]]: [[他]] 暗暗 惊讶 [[。]] 萨沙 的 镇定 , [[更]] 是 不能 与 之 [[争]] , 看来 , 由 他 来 承担 这事 是 对 了
[[[[Hypothesis]]]]: 她 以前 并不知道 萨沙 如此 镇定","Successful"
1.0,1.0,0.0,0.9996366500854492,"[[[[Premise]]]]: 深入开展 国务院 大 督查 , 推动 改革 发展 政策 和 部署 落实
[[[[Hypothesis]]]]: 国务院 大 督查 的 方式 已经 确定 了",0.0,0.9996366500854492,"[[[[Premise]]]]: 深入开展 国务院 大 督查 , 推动 改革 发展 政策 和 部署 落实
[[[[Hypothesis]]]]: 国务院 大 督查 的 方式 已经 确定 了","Skipped"
2.0,274.0,2.0,7.522106170654297e-05,"[[[[Premise]]]]: 我国 同 日本 、 [[俄罗斯]] 、 韩国 的 互利 合作 关系 不断扩大
[[[[Hypothesis]]]]: 我国 同 日本 、 俄罗斯 、 韩国 是 单方 获利 关系",0.0,0.9998321533203125,"[[[[Premise]]]]: 我国 同 日本 、 [[美]] 、 韩国 的 互利 合作 关系 不断扩大
[[[[Hypothesis]]]]: 我国 [[不]] 同 日本 、 俄罗斯 、 韩国 是 单方 获利 关系","Successful"
0.0,1.0,1.0,0.9979431629180908,"[[[[Premise]]]]: 王琦瑶 坐在 暗处 , 因没人 注意 , 感到 很 自 在
[[[[Hypothesis]]]]: 王琦瑶 被 人 注意 就 会 不自在",1.0,0.9979431629180908,"[[[[Premise]]]]: 王琦瑶 坐在 暗处 , 因没人 注意 , 感到 很 自 在
[[[[Hypothesis]]]]: 王琦瑶 被 人 注意 就 会 不自在","Skipped"
1.0,1.0,2.0,0.997290849685669,"[[[[Premise]]]]: 呀 , 但 现在 我要 做 实验 .
[[[[Hypothesis]]]]: 我 两 小时 后 出门 赴宴 。",2.0,0.997290849685669,"[[[[Premise]]]]: 呀 , 但 现在 我要 做 实验 .
[[[[Hypothesis]]]]: 我 两 小时 后 出门 赴宴 。","Skipped"
2.0,530.0,2.0,7.903575897216797e-05,"[[[[Premise]]]]: 基本 完成 省市 县政府 机构 改革 , 继续 [[推进]] 事业单位 改革
[[[[Hypothesis]]]]: [[改革]] 成绩 一片 大好 , 各 机构 单位 不 需要 继续 推进改革 。",0.0,0.6855463981628418,"[[[[Premise]]]]: [[要]] 基本 完成 省市 县政府 机构 改革 [[吗]] , 继续 [[取]] [[消]] 事业单位 改革
[[[[Hypothesis]]]]: [[不]] 成绩 一片 大好 , 各 机构 单位 不 需要 继续 推进改革 。","Successful"
1.0,98.0,1.0,0.01609957218170166,"[[[[Premise]]]]: 他 腾讯 肯定 未来 火 啊
[[[[Hypothesis]]]]: 他 的 发展前途 一帆风顺",0.0,0.9996593594551086,"[[[[Premise]]]]: 他 腾讯 肯定 未来 火 啊
[[[[Hypothesis]]]]: 他 的 发展前途 [[不]] 一帆风顺","Successful"
1.0,154.0,1.0,0.0007688999176025391,"[[[[Premise]]]]: 当然 咱们 也 可以 看看 这个 照片 , 看看 杨振宁 他 是不是 长得 很 精
[[[[Hypothesis]]]]: 看 照片 的 人 一共 有 五个",2.0,0.5791686773300171,"[[[[Premise]]]]: 当然 咱们 [[俩]] 也 可以 看看 这个 照片 , 看看 杨振宁 他 是不是 长得 很 精
[[[[Hypothesis]]]]: 看 照片 的 人 一共 有 五个","Successful"
2.0,1.0,0.0,0.8962297439575195,"[[[[Premise]]]]: 人家 语言不通 , 不 照样 跑 么 .
[[[[Hypothesis]]]]: 他 身体 不好 , 走路 都 费劲 。",0.0,0.8962297439575195,"[[[[Premise]]]]: 人家 语言不通 , 不 照样 跑 么 .
[[[[Hypothesis]]]]: 他 身体 不好 , 走路 都 费劲 。","Skipped"
2.0,329.0,2.0,7.450580596923828e-05,"[[[[Premise]]]]: 呀 , 呀 , 先寄 [[一部分]] 过来 .
[[[[Hypothesis]]]]: 就 只 寄 这 一部分 [[就行了]] , 不用 再寄 了",1.0,0.8363069295883179,"[[[[Premise]]]]: 呀 , 呀 , 先寄 [[不]] 过来 .
[[[[Hypothesis]]]]: 就 只 寄 这 一部分 [[吧]] , 不用 再寄 了","Successful"
1.0,173.0,1.0,9.202957153320312e-05,"[[[[Premise]]]]: 她 匆匆 地去 , 匆匆 地回 , 要事 在 身 的 样子
[[[[Hypothesis]]]]: 她 在 执行 [[秘密]] 任务 。",0.0,0.9997438788414001,"[[[[Premise]]]]: 她 匆匆 地去 , 匆匆 地回 , 要事 在 身 的 样子
[[[[Hypothesis]]]]: 她 在 执行 [[着]] 任务 。","Successful"
0.0,1.0,1.0,0.820950984954834,"[[[[Premise]]]]: 清净 的 时候 , 是 有 李 主任 的 面影 浮起 , 是 模糊 的 面影 , 低着头 用 眼里 的 余光 看 过去 的
[[[[Hypothesis]]]]: 这个 人 和 李 主任 有过 共处 的 时光",1.0,0.820950984954834,"[[[[Premise]]]]: 清净 的 时候 , 是 有 李 主任 的 面影 浮起 , 是 模糊 的 面影 , 低着头 用 眼里 的 余光 看 过去 的
[[[[Hypothesis]]]]: 这个 人 和 李 主任 有过 共处 的 时光","Skipped"
0.0,326.0,0.0,0.00031006336212158203,"[[[[Premise]]]]: 他们 三个 大人 一个 孩子 走 在 公园 里 , 出于 好 心情 而 赞叹 着 [[花草树木]]
[[[[Hypothesis]]]]: [[当时]] 有花 开放",2.0,0.9999526739120483,"[[[[Premise]]]]: 他们 三个 大人 一个 孩子 走 在 公园 里 , 出于 好 心情 而 赞叹 着 [[，]]
[[[[Hypothesis]]]]: [[没]] 有花 开放","Successful"
